PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,ALL_STAR
1630233,Nathan Knight,MIN,25.0,38,19,19,0.5,7.7,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.6,0.3,0.2,0.2,1.1,0.9,3.7,-0.2,0
1629675,Naz Reid,MIN,23.0,68,32,36,0.471,18.4,4.6,8.5,0.537,1.1,3.2,0.346,1.3,1.9,0.677,1.1,3.8,4.9,1.1,1.4,0.6,0.8,0.5,2.6,1.6,11.5,-1.9,0
1629674,Neemias Queta,SAC,23.0,5,1,4,0.2,5.7,1.2,1.8,0.667,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,2.2,0.2,0.2,0.0,0.4,0.0,1.4,0.4,2.4,-6.0,0
203457,Nerlens Noel,BKN,29.0,17,4,13,0.235,11.5,0.8,2.1,0.361,0.1,0.1,0.5,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.8,0.9,0.6,0.1,1.9,0.9,2.1,-4.4,0
1629651,Nic Claxton,BKN,24.0,76,41,35,0.539,29.9,5.4,7.7,0.705,0.0,0.0,0.0,1.8,3.2,0.541,2.4,6.8,9.2,1.9,1.3,0.9,2.5,0.4,2.8,2.9,12.6,1.6,0
1630208,Nick Richards,CHA,25.0,65,21,44,0.323,18.7,3.0,4.8,0.629,0.0,0.0,1.0,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.9,0.2,1.1,0.6,2.4,2.4,8.2,-1.7,0
1629638,Nickeil Alexander-Walker,MIN,24.0,59,29,30,0.492,15.0,2.2,5.0,0.444,1.0,2.7,0.384,0.7,1.0,0.667,0.3,1.5,1.7,1.8,0.9,0.5,0.4,0.2,1.5,1.2,6.2,-0.9,0
201587,Nicolas Batum,LAC,34.0,78,44,34,0.564,21.9,2.1,4.9,0.42,1.6,4.1,0.391,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.6,0.7,0.6,0.1,1.9,0.5,6.1,2.1,0
203999,Nikola Jokić,DEN,28.0,69,48,21,0.696,33.7,9.4,14.8,0.632,0.8,2.2,0.383,4.9,6.0,0.822,2.4,9.4,11.8,9.8,3.6,1.3,0.7,0.7,2.5,5.7,24.5,9.3,1
1631107,Nikola Jović,MIA,20.0,15,7,8,0.467,13.6,1.9,4.6,0.406,0.5,2.3,0.229,1.2,1.3,0.947,0.6,1.5,2.1,0.7,0.7,0.5,0.1,0.0,1.3,1.3,5.5,-1.1,0
202696,Nikola Vučević,CHI,32.0,82,40,42,0.488,33.5,7.3,14.0,0.52,1.5,4.2,0.349,1.6,1.9,0.835,1.9,9.1,11.0,3.2,1.7,0.7,0.7,0.5,2.2,2.1,17.6,-0.2,0
203943,Noah Vonleh,BOS,27.0,23,17,6,0.739,7.5,0.5,1.0,0.458,0.0,0.2,0.25,0.1,0.1,1.0,0.8,1.3,2.1,0.3,0.5,0.1,0.3,0.2,1.5,0.2,1.1,-0.6,0
1626181,Norman Powell,LAC,30.0,60,31,29,0.517,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,4.6,0.812,0.4,2.5,2.9,1.8,1.7,0.8,0.3,0.7,2.1,3.7,17.0,-2.1,0
1628384,OG Anunoby,TOR,25.0,67,33,34,0.493,35.6,6.3,13.2,0.476,2.1,5.5,0.387,2.1,2.5,0.838,1.4,3.5,5.0,2.0,2.0,1.9,0.7,1.0,3.0,2.3,16.8,2.0,0
1630167,Obi Toppin,NYK,25.0,67,37,30,0.552,15.7,2.8,6.3,0.446,1.3,3.7,0.344,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.6,0.3,0.2,0.2,1.0,0.5,7.4,0.9,0
1630534,Ochai Agbaji,UTA,23.0,59,29,30,0.492,20.5,2.8,6.5,0.427,1.4,3.9,0.355,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.7,0.3,0.3,0.3,1.7,0.8,7.9,-0.3,0
1630846,Olivier Sarr,OKC,24.0,9,5,4,0.556,12.6,1.7,3.3,0.5,0.1,0.9,0.125,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.4,0.1,0.6,0.0,1.9,1.3,4.0,1.6,0
1630209,Omer Yurtseven,MIA,25.0,9,5,4,0.556,9.2,1.8,3.0,0.593,0.3,0.8,0.429,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.4,0.2,0.2,0.1,1.8,1.0,4.4,1.1,0
1630168,Onyeka Okongwu,ATL,22.0,80,41,39,0.513,23.1,4.0,6.2,0.638,0.1,0.2,0.308,1.9,2.5,0.781,2.7,4.5,7.2,1.0,1.0,0.7,1.3,0.5,3.1,2.1,9.9,0.8,0
1631115,Orlando Robinson,MIA,22.0,31,18,13,0.581,13.7,1.5,2.9,0.528,0.0,0.2,0.0,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.5,0.4,0.4,0.3,1.7,1.1,3.7,0.9,0
1629052,Oshae Brissett,IND,25.0,65,27,38,0.415,16.7,1.9,4.9,0.386,0.7,2.4,0.31,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.5,0.2,0.3,1.2,1.4,6.1,0.3,0
203490,Otto Porter Jr.,TOR,30.0,8,4,4,0.5,18.3,1.9,3.8,0.5,0.8,2.1,0.353,1.0,1.0,1.0,0.8,1.6,2.4,1.0,0.5,1.4,0.0,0.0,0.9,1.6,5.5,-2.6,0
1631172,Ousmane Dieng,OKC,20.0,39,20,19,0.513,14.6,1.9,4.6,0.42,0.7,2.5,0.265,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.7,0.4,0.2,0.2,1.1,0.5,4.9,1.0,0
200782,P.J. Tucker,PHI,38.0,75,48,27,0.64,25.6,1.3,3.0,0.427,0.7,1.9,0.393,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.6,0.5,0.2,0.1,2.4,0.8,3.5,1.8,0
1629023,P.J. Washington,CHA,24.0,73,24,49,0.329,32.6,5.9,13.4,0.444,2.0,5.9,0.348,1.7,2.4,0.73,1.0,3.9,4.9,2.4,1.5,0.9,1.1,0.8,2.6,2.1,15.7,-5.1,0
1628408,PJ Dozier,SAC,26.0,16,11,5,0.688,5.0,0.6,2.1,0.303,0.1,1.0,0.125,0.0,0.0,0.0,0.1,0.8,0.9,0.6,0.3,0.4,0.1,0.1,0.4,0.4,1.4,-1.4,0
1631094,Paolo Banchero,ORL,20.0,72,31,41,0.431,33.7,6.7,15.6,0.427,1.2,4.0,0.298,5.5,7.4,0.738,1.2,5.7,6.9,3.7,2.8,0.8,0.5,1.3,2.2,5.0,20.0,-3.0,0
1627783,Pascal Siakam,TOR,29.0,71,35,36,0.493,37.4,8.9,18.5,0.48,1.3,4.0,0.324,5.2,6.7,0.774,1.8,6.0,7.8,5.8,2.4,0.9,0.5,0.5,3.2,5.6,24.2,1.7,1
1626192,Pat Connaughton,MIL,30.0,61,43,18,0.705,23.7,2.7,6.9,0.392,1.8,5.3,0.339,0.4,0.7,0.659,0.8,3.8,4.6,1.3,0.5,0.6,0.2,0.2,1.1,0.8,7.6,2.2,0
1631116,Patrick Baldwin Jr.,GSW,20.0,31,15,16,0.484,7.3,1.4,3.5,0.394,1.0,2.7,0.381,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.4,0.2,0.1,0.1,0.5,0.1,3.9,-1.6,0
201976,Patrick Beverley,CHI,34.0,67,34,33,0.507,27.1,2.1,5.4,0.4,1.2,3.6,0.335,0.7,1.0,0.723,0.7,3.0,3.7,2.9,0.9,0.9,0.6,0.2,2.8,1.4,6.2,-1.2,0
1630172,Patrick Williams,CHI,21.0,82,40,42,0.488,28.3,3.8,8.3,0.464,1.4,3.4,0.415,1.1,1.3,0.857,1.0,3.0,4.0,1.2,1.2,0.9,0.9,0.5,1.8,1.2,10.2,-1.7,0
201988,Patty Mills,BKN,34.0,40,18,22,0.45,14.2,2.2,5.2,0.411,1.2,3.4,0.366,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.8,0.4,0.1,0.2,0.8,0.7,6.2,-1.7,0
202331,Paul George,LAC,33.0,56,32,24,0.571,34.6,8.2,17.9,0.457,2.8,7.6,0.371,4.6,5.3,0.871,0.8,5.3,6.1,5.1,3.1,1.5,0.4,0.7,2.8,4.1,23.8,2.8,1
1630194,Paul Reed,PHI,24.0,69,44,25,0.638,10.9,1.8,3.0,0.593,0.0,0.1,0.167,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,0.2,1.8,0.7,4.2,-0.2,0
1630202,Payton Pritchard,BOS,25.0,48,32,16,0.667,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.8,0.3,0.0,0.2,0.8,0.3,5.6,0.3,0
1631212,Peyton Watson,DEN,20.0,23,13,10,0.565,8.1,1.3,2.6,0.492,0.3,0.6,0.429,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.3,0.1,0.5,0.2,0.6,0.6,3.3,-2.0,0
1630173,Precious Achiuwa,TOR,23.0,55,30,25,0.545,20.7,3.6,7.3,0.485,0.5,2.0,0.269,1.6,2.3,0.702,1.8,4.1,6.0,0.9,1.1,0.6,0.5,0.6,1.9,1.7,9.2,-0.7,0
1629656,Quentin Grimes,NYK,23.0,71,41,30,0.577,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.1,1.4,0.796,0.7,2.5,3.2,2.1,1.0,0.7,0.4,0.3,2.5,1.1,11.3,2.6,0
1631245,Quenton Jackson,WAS,24.0,9,3,6,0.333,15.0,2.1,4.7,0.452,0.1,1.3,0.083,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.4,0.1,0.3,1.1,2.3,6.2,-1.9,0
1630181,R.J. Hampton,DET,22.0,47,9,38,0.191,15.9,2.2,5.0,0.43,0.9,2.5,0.353,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.9,0.6,0.2,0.3,1.1,1.3,6.4,-3.0,0
1629628,RJ Barrett,NYK,23.0,73,40,33,0.548,33.9,7.0,16.1,0.434,1.7,5.3,0.31,4.0,5.4,0.74,0.8,4.2,5.0,2.8,2.2,0.4,0.2,1.3,2.5,3.7,19.6,-0.8,0
1630564,RaiQuan Gray,BKN,23.0,1,0,1,0.0,35.1,6.0,12.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,3.0,6.0,9.0,7.0,4.0,0.0,1.0,0.0,5.0,1.0,16.0,-14.0,0
203526,Raul Neto,CLE,31.0,48,31,17,0.646,10.5,1.2,2.3,0.518,0.3,0.9,0.286,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.5,0.4,0.1,0.1,1.0,1.0,3.3,0.2,0
203493,Reggie Bullock Jr.,DAL,32.0,78,37,41,0.474,30.3,2.5,6.0,0.409,1.9,5.1,0.38,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.5,0.7,0.2,0.1,2.1,0.4,7.2,-1.1,0
202704,Reggie Jackson,DEN,33.0,68,36,32,0.529,24.4,3.9,9.4,0.411,1.4,4.2,0.333,1.0,1.1,0.91,0.4,1.8,2.1,3.4,1.7,0.7,0.1,0.2,1.7,1.1,10.2,-1.2,0
1626158,Richaun Holmes,SAC,29.0,42,22,20,0.524,8.3,1.3,2.1,0.618,0.1,0.2,0.625,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.3,0.1,0.3,0.2,1.2,0.5,3.1,-1.6,0
201937,Ricky Rubio,CLE,32.0,33,23,10,0.697,17.2,1.8,5.4,0.343,0.6,2.5,0.256,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.9,0.8,0.2,0.4,1.5,1.4,5.2,1.4,0
203496,Robert Covington,LAC,32.0,48,20,28,0.417,16.2,2.1,4.8,0.445,1.1,2.8,0.397,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.7,0.8,0.7,0.2,1.8,0.7,6.0,-0.1,0
1629057,Robert Williams III,BOS,25.0,35,24,11,0.686,23.5,3.6,4.9,0.747,0.0,0.0,0.0,0.7,1.2,0.61,3.0,5.4,8.3,1.4,1.0,0.6,1.4,0.3,1.9,1.2,8.0,4.9,0
201577,Robin Lopez,CLE,35.0,37,25,12,0.676,8.1,1.3,2.0,0.64,0.1,0.1,0.5,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.7,0.1,0.2,0.2,1.2,0.7,3.0,-1.6,0
203585,Rodney McGruder,DET,31.0,32,4,28,0.125,16.4,1.9,4.8,0.408,1.3,3.0,0.423,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.3,0.5,0.0,0.3,1.2,0.8,5.7,-1.4,0
1629641,Romeo Langford,SAS,23.0,43,14,29,0.326,19.6,2.8,6.0,0.467,0.4,1.4,0.262,0.9,1.3,0.696,1.3,1.3,2.7,1.2,0.7,0.6,0.3,0.3,1.6,1.5,6.9,-4.2,0
1631199,Ron Harper Jr.,TOR,23.0,9,6,3,0.667,5.3,0.9,1.8,0.5,0.3,1.0,0.333,0.1,0.1,1.0,0.3,0.4,0.8,0.4,0.0,0.0,0.1,0.1,0.3,0.1,2.2,2.1,0
1626220,Royce O'Neale,BKN,30.0,76,42,34,0.553,31.7,3.0,7.8,0.386,2.1,5.5,0.389,0.7,0.9,0.725,0.7,4.3,5.1,3.7,1.5,0.9,0.6,0.4,3.1,1.2,8.8,1.0,0
200752,Rudy Gay,UTA,36.0,56,29,27,0.518,14.6,1.9,5.1,0.38,0.6,2.3,0.254,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.7,0.3,0.3,0.0,1.2,0.6,5.2,1.0,0
203497,Rudy Gobert,MIN,31.0,70,34,36,0.486,30.7,5.1,7.8,0.659,0.0,0.0,0.0,3.1,4.9,0.644,3.3,8.3,11.6,1.2,1.7,0.8,1.4,0.6,3.0,4.6,13.4,-0.1,0
1629060,Rui Hachimura,LAL,25.0,63,38,25,0.603,23.3,4.5,9.3,0.486,0.8,2.5,0.319,1.4,1.9,0.739,0.8,3.7,4.5,0.9,0.8,0.3,0.4,0.6,1.1,1.3,11.2,-0.4,0
201566,Russell Westbrook,LAC,34.0,73,36,37,0.493,29.1,5.9,13.6,0.436,1.2,3.9,0.311,2.8,4.3,0.656,1.2,4.6,5.8,7.5,3.5,1.0,0.5,1.1,2.2,2.9,15.9,-0.3,0
1627853,Ryan Arcidiacono,NYK,29.0,20,9,11,0.45,8.6,0.5,1.9,0.243,0.4,1.2,0.348,0.0,0.0,0.0,0.0,0.8,0.8,1.2,0.4,0.3,0.0,0.1,0.9,0.6,1.3,-2.0,0
1631157,Ryan Rollins,GSW,20.0,12,5,7,0.417,5.2,0.6,1.7,0.35,0.3,0.8,0.333,0.5,0.5,1.0,0.3,0.8,1.0,0.5,1.3,0.1,0.1,0.2,0.8,0.3,1.9,-3.9,0
1630240,Saben Lee,PHX,24.0,25,15,10,0.6,14.9,2.0,4.8,0.405,0.4,1.2,0.367,1.7,2.3,0.737,0.5,1.3,1.8,2.7,1.0,0.8,0.0,0.5,1.3,2.0,6.0,-1.2,0
1630180,Saddiq Bey,ATL,24.0,77,24,53,0.312,27.6,4.6,10.9,0.422,2.0,5.4,0.361,2.7,3.1,0.861,1.3,3.4,4.7,1.5,0.9,0.9,0.2,0.7,1.6,2.0,13.8,-1.9,0
1630573,Sam Hauser,BOS,25.0,80,55,25,0.688,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.4,0.3,0.1,1.2,0.3,6.4,2.7,0
1630241,Sam Merrill,CLE,27.0,5,4,1,0.8,11.7,1.8,4.4,0.409,1.0,3.6,0.278,0.4,0.4,1.0,0.0,1.8,1.8,1.0,0.0,0.8,0.0,0.0,0.6,0.2,5.0,-1.0,0
1630572,Sandro Mamukelashvili,SAS,24.0,43,23,20,0.535,15.3,2.3,5.3,0.422,0.7,2.3,0.303,0.9,1.3,0.684,1.6,2.7,4.3,1.4,0.8,0.3,0.3,0.3,1.2,1.1,6.1,-2.7,0
1630583,Santi Aldama,MEM,22.0,77,47,30,0.61,21.8,3.2,6.8,0.47,1.2,3.5,0.353,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.8,0.6,0.6,0.3,1.9,1.6,9.0,1.2,0
1630567,Scottie Barnes,TOR,21.0,77,38,39,0.494,34.8,6.0,13.2,0.456,0.8,2.9,0.281,2.5,3.2,0.772,2.3,4.3,6.6,4.8,2.0,1.1,0.8,0.6,2.2,2.7,15.3,2.3,0
1630590,Scotty Pippen Jr.,LAL,22.0,6,1,5,0.167,5.3,0.7,2.0,0.333,0.2,0.5,0.333,0.8,1.5,0.556,0.3,0.3,0.7,0.3,0.3,0.3,0.2,0.3,0.5,1.0,2.3,-0.2,0
201586,Serge Ibaka,MIL,33.0,16,11,5,0.688,11.6,1.6,3.4,0.481,0.4,1.1,0.333,0.5,0.8,0.615,0.9,1.8,2.8,0.3,0.7,0.1,0.4,0.2,1.4,0.7,4.1,-1.6,0
203552,Seth Curry,BKN,32.0,61,37,24,0.607,19.8,3.4,7.4,0.463,1.5,3.8,0.405,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.8,0.6,0.1,0.2,1.6,0.9,9.2,-1.1,0
1631101,Shaedon Sharpe,POR,20.0,80,32,48,0.4,22.2,3.8,8.1,0.472,1.3,3.5,0.36,0.9,1.3,0.714,0.8,2.2,3.0,1.2,1.0,0.5,0.3,0.4,1.7,1.1,9.9,-3.7,0
1628983,Shai Gilgeous-Alexander,OKC,24.0,68,33,35,0.485,35.5,10.4,20.3,0.51,0.9,2.5,0.345,9.8,10.9,0.905,0.9,4.0,4.8,5.5,2.8,1.6,1.0,1.4,2.8,7.2,31.4,2.2,1
1629003,Shake Milton,PHI,26.0,76,52,24,0.684,20.6,3.2,6.6,0.479,0.7,1.9,0.378,1.3,1.5,0.853,0.5,2.0,2.5,3.2,1.2,0.3,0.2,0.5,1.6,1.4,8.4,1.9,0
1627885,Shaquille Harrison,LAL,29.0,5,1,4,0.2,24.0,3.0,7.2,0.417,0.6,2.0,0.3,2.2,3.0,0.733,0.2,4.2,4.4,6.0,1.2,2.2,0.4,0.4,2.4,2.4,8.8,-0.2,0
1631323,Simone Fontecchio,UTA,27.0,52,25,27,0.481,14.7,2.2,6.0,0.369,1.2,3.7,0.33,0.7,0.8,0.795,0.6,1.1,1.7,0.8,0.8,0.3,0.2,0.3,1.2,0.7,6.3,-3.9,0
1630219,Skylar Mays,POR,25.0,6,1,5,0.167,31.5,5.7,11.3,0.5,2.0,4.3,0.462,2.0,2.2,0.923,0.3,2.8,3.2,8.3,1.7,1.0,0.2,1.3,1.8,1.8,15.3,-12.3,0
203915,Spencer Dinwiddie,BKN,30.0,79,41,38,0.519,34.5,5.8,13.3,0.438,2.3,6.2,0.369,3.4,4.2,0.812,0.4,3.1,3.4,6.5,1.8,0.8,0.3,0.8,2.4,3.2,17.3,-0.1,0
1626169,Stanley Johnson,UTA,27.0,30,5,25,0.167,15.6,2.2,4.1,0.533,0.6,1.3,0.45,0.9,1.3,0.667,0.7,2.4,3.2,2.2,1.1,0.5,0.2,0.3,1.6,1.1,5.8,-3.1,0
1630649,Stanley Umude,DET,24.0,1,0,1,0.0,2.1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0
201939,Stephen Curry,GSW,35.0,56,30,26,0.536,34.7,10.0,20.2,0.493,4.9,11.4,0.427,4.6,5.0,0.915,0.7,5.4,6.1,6.3,3.2,0.9,0.4,0.7,2.1,3.9,29.4,4.8,0
1628425,Sterling Brown,LAL,28.0,4,2,2,0.5,6.1,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,1.3,2.0,0.5,0.0,0.8,0.0,0.3,1.0,0.0,0.0,-1.0,0
203500,Steven Adams,MEM,29.0,42,28,14,0.667,27.0,3.7,6.3,0.597,0.0,0.0,0.0,1.1,3.1,0.364,5.1,6.5,11.5,2.3,1.9,0.9,1.1,0.3,2.3,3.1,8.6,5.8,0
1629004,Svi Mykhailiuk,CHA,26.0,32,16,16,0.5,14.6,2.4,5.4,0.445,1.3,3.1,0.424,0.8,1.2,0.667,0.5,1.2,1.7,1.7,0.8,0.5,0.1,0.3,0.7,0.9,6.9,0.6,0
204456,T.J. McConnell,IND,31.0,75,31,44,0.413,20.4,3.8,6.9,0.543,0.3,0.8,0.441,0.8,0.9,0.853,0.6,2.5,3.1,5.3,1.9,1.1,0.1,0.2,1.4,1.3,8.7,-0.8,0
203933,T.J. Warren,PHX,29.0,42,26,16,0.619,16.4,3.1,6.4,0.489,0.5,1.6,0.328,0.7,0.8,0.8,0.6,2.3,2.9,1.0,0.5,0.5,0.3,0.2,1.5,0.7,7.5,1.3,0
201959,Taj Gibson,WAS,38.0,49,21,28,0.429,9.8,1.3,2.6,0.52,0.2,0.5,0.333,0.6,0.9,0.714,0.7,1.2,1.9,0.7,0.5,0.3,0.2,0.2,1.7,0.7,3.4,-0.1,0
1629659,Talen Horton-Tucker,UTA,22.0,65,30,35,0.462,20.2,4.0,9.4,0.419,0.9,3.1,0.286,1.9,2.6,0.75,0.6,2.6,3.2,3.8,1.9,0.6,0.4,0.7,1.7,1.9,10.7,-0.1,0
1631106,Tari Eason,HOU,22.0,82,22,60,0.268,21.6,3.6,8.0,0.448,0.7,2.1,0.343,1.3,1.8,0.752,2.4,3.7,6.0,1.1,1.2,1.2,0.6,0.8,2.3,1.3,9.3,-1.9,0
1627752,Taurean Prince,MIN,29.0,54,31,23,0.574,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.2,1.4,0.844,0.3,2.2,2.4,1.6,1.3,0.5,0.3,0.3,2.3,1.6,9.1,0.0,0
1629611,Terance Mann,LAC,26.0,81,44,37,0.543,23.1,3.4,6.5,0.519,1.0,2.4,0.389,1.1,1.5,0.78,1.0,2.5,3.4,2.3,1.0,0.5,0.3,0.4,1.8,1.4,8.8,0.0,0
1629056,Terence Davis,SAC,26.0,64,38,26,0.594,13.1,2.4,5.7,0.423,1.4,3.8,0.366,0.5,0.7,0.791,0.3,1.9,2.2,1.0,0.8,0.7,0.2,0.2,1.6,0.5,6.7,0.7,0
203082,Terrence Ross,PHX,32.0,63,27,36,0.429,21.1,3.2,7.4,0.43,1.5,4.1,0.368,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.7,0.6,0.2,0.3,1.5,0.5,8.3,-1.2,0
1626179,Terry Rozier,CHA,29.0,63,19,44,0.302,35.3,7.8,18.9,0.415,2.6,8.0,0.327,2.8,3.5,0.809,0.8,3.3,4.1,5.1,2.1,1.2,0.3,1.0,1.9,3.0,21.1,-4.6,0
1630678,Terry Taylor,CHI,23.0,31,13,18,0.419,8.5,1.3,2.4,0.52,0.2,0.6,0.263,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.3,0.1,0.2,0.2,0.8,0.4,2.9,0.6,0
201152,Thaddeus Young,TOR,35.0,54,23,31,0.426,14.7,2.0,3.7,0.545,0.1,0.6,0.176,0.3,0.5,0.692,1.3,1.8,3.1,1.4,0.8,1.0,0.1,0.2,1.6,0.7,4.4,-1.7,0
203648,Thanasis Antetokounmpo,MIL,30.0,37,25,12,0.676,5.6,0.5,1.2,0.435,0.0,0.2,0.0,0.3,0.6,0.5,0.4,0.8,1.2,0.4,0.3,0.1,0.1,0.1,0.6,0.4,1.4,-3.1,0
1630177,Theo Maledon,CHA,22.0,44,14,30,0.318,19.4,2.3,5.8,0.402,0.6,2.2,0.295,1.4,1.7,0.851,0.3,2.5,2.8,3.5,1.3,0.8,0.3,0.3,1.4,1.3,6.7,-3.3,0
1629033,Theo Pinson,DAL,27.0,40,19,21,0.475,8.1,0.8,2.2,0.356,0.6,1.6,0.355,0.3,0.3,0.846,0.3,1.3,1.6,1.2,0.3,0.2,0.0,0.1,0.9,0.4,2.4,-1.3,0
1628418,Thomas Bryant,DEN,25.0,59,33,26,0.559,18.3,3.9,6.3,0.623,0.4,1.0,0.441,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.6,0.3,0.5,0.6,1.7,1.7,9.8,-1.6,0
203501,Tim Hardaway Jr.,DAL,31.0,71,37,34,0.521,30.3,4.8,11.9,0.401,3.0,7.7,0.385,1.8,2.3,0.77,0.3,3.2,3.5,1.8,0.8,0.7,0.2,0.4,1.7,2.2,14.4,2.3,0
202699,Tobias Harris,PHI,30.0,74,47,27,0.635,32.9,5.7,11.4,0.501,1.7,4.4,0.389,1.5,1.7,0.876,0.9,4.8,5.7,2.5,1.2,0.9,0.5,0.7,2.0,1.5,14.7,4.0,0
1628396,Tony Bradley,CHI,25.0,12,5,7,0.417,2.8,0.5,1.0,0.5,0.3,0.4,0.6,0.3,0.3,1.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.0,0.2,0.2,1.6,0.9,0
1628470,Torrey Craig,PHX,32.0,79,44,35,0.557,24.7,2.9,6.3,0.456,1.3,3.2,0.395,0.4,0.6,0.711,1.8,3.6,5.4,1.5,0.9,0.6,0.8,0.3,2.3,0.7,7.4,-2.2,0
1629027,Trae Young,ATL,24.0,73,38,35,0.521,34.8,8.2,19.0,0.429,2.1,6.3,0.335,7.8,8.8,0.886,0.8,2.2,3.0,10.2,4.1,1.1,0.1,1.2,1.4,6.4,26.2,1.4,0
1630200,Tre Jones,SAS,23.0,68,20,48,0.294,29.2,5.0,10.9,0.459,0.7,2.3,0.285,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.6,1.3,0.1,0.6,1.4,2.7,12.9,-4.8,0
1630544,Tre Mann,OKC,22.0,67,31,36,0.463,17.7,2.9,7.5,0.393,1.2,3.8,0.315,0.6,0.8,0.764,0.4,1.9,2.3,1.8,0.9,0.6,0.2,0.2,1.5,0.8,7.7,0.9,0
1630570,Trendon Watford,POR,22.0,62,26,36,0.419,19.1,2.9,5.2,0.56,0.4,1.0,0.391,1.2,1.6,0.72,0.7,3.2,3.8,2.1,1.1,0.5,0.2,0.2,1.9,1.5,7.4,-2.9,0
1630235,Trent Forrest,ATL,25.0,23,9,14,0.391,12.0,1.1,2.6,0.417,0.0,0.1,0.0,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.7,0.3,0.1,0.3,0.7,0.3,2.3,-2.5,0
1630243,Trevelin Queen,PHI,26.0,7,2,5,0.286,10.0,1.0,4.1,0.241,0.3,2.1,0.133,0.7,0.7,1.0,1.1,1.3,2.4,0.9,1.0,0.3,0.7,0.1,0.6,0.7,3.0,2.0,0
1631309,Trevor Hudgins,HOU,24.0,5,0,5,0.0,5.7,0.4,1.8,0.222,0.4,1.6,0.25,0.6,0.6,1.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.4,1.8,0.6,0
1631211,Trevor Keels,NYK,19.0,3,3,0,1.0,2.7,0.3,1.3,0.25,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0
1626168,Trey Lyles,SAC,27.0,74,43,31,0.581,16.9,2.5,5.5,0.458,1.2,3.2,0.363,1.4,1.7,0.815,0.9,3.1,4.1,0.9,0.9,0.4,0.4,0.3,1.3,1.4,7.6,1.4,0
1630530,Trey Murphy III,NOP,23.0,79,39,40,0.494,31.0,4.9,10.1,0.484,2.6,6.3,0.406,2.2,2.4,0.905,0.7,2.8,3.6,1.4,0.8,1.1,0.5,0.3,2.0,1.6,14.5,0.5,0
